OT,Plan de facturacion,Estrato,promedio_36m,desv_36m,max_36m,min_36m,promedio_6m_1m,desv_6m_1m,max_6m_1m,min_6m_1m,promedio_12m_6m,desv_12m_6m,max_12m_6m,min_12m_6m,promedio_24m_12m,desv_24m_12m,max_24m_12m,min_24m_12m,promedio_36m_24m,desv_36m_24m,max_36m_24m,min_36m_24m,Caida_Inicio,Caida_Fin,LongitudCaida,CantidadCaidas,Prom_AntesCaida,Desv_AntesCaida,Max_AntesCaida,Min_AntesCaida,Prom_DespuesCaida,Desv_DespuesCaida,Max_DespuesCaida,Min_DespuesCaida,ConsumosCero,ConsumosDecimal,Resultado
4963398,Plan 204,Estrato 3,15.37027777777778,6.160225174971221,36.0,7.0,11.888333333333334,0.45477100464592807,12.33,11.0,12.857142857142858,1.6761634196950514,15.0,10.0,13.923076923076923,2.7827306272059005,18.0,10.0,19.615384615384617,8.461072248228565,36.0,7.0,MES -32,MES -1,32,1,26.4,8.890444308357148,36.0,10.0,12.33,0.0,12.33,12.33,0,1,Fraude
4638529,Plan 204,Estrato 5,11.968611111111109,2.1098668242031335,15.0,4.0,13.811666666666667,0.6552073463161617,15.0,13.0,13.428571428571429,1.2724180205607036,15.0,12.0,11.076923076923077,2.660248687044705,14.0,4.0,11.461538461538462,1.2659242088545832,13.0,9.0,MES -19,MES -17,3,1,11.277777777777779,1.2825995978461329,13.0,9.0,12.874705882352941,2.3618589828080934,15.0,4.0,0,4,Fraude
5015613,Plan 204,Estrato 5,5.5,1.4638501094227998,8.0,0.0,5.333333333333333,2.8047578623950176,8.0,0.0,5.714285714285714,1.1126972805283737,7.0,4.0,5.0,1.2909944487358056,7.0,3.0,6.0,0.7071067811865476,7.0,5.0,MES -23,MES -18,6,2,5.928571428571429,0.703489842985436,7.0,5.0,5.388888888888889,1.7993483045224052,8.0,0.0,1,0,Fraude
4630580,Plan 204,Estrato 2,7.378055555555556,5.133120921703033,16.0,0.0,1.0,2.0,5.0,0.0,2.8242857142857143,2.753300184281021,6.28,0.0,8.855384615384615,4.757312994020566,16.0,0.0,11.0,2.48327740429189,13.0,5.0,MES -16,MES -1,16,2,11.103333333333333,2.4016330422946113,16.0,5.0,0.0,0.0,0.0,0.0,8,6,Normal
5592177,Plan 204,Estrato 2,11.01388888888889,3.5546470813592554,16.0,0.0,9.583333333333334,5.161556612754206,15.0,0.0,8.857142857142858,1.3451854182690985,11.0,7.0,14.153846153846153,1.4051188470584879,16.0,11.0,9.846153846153847,2.7942248133771033,14.0,4.0,MES -3,MES -1,3,4,11.382352941176471,3.039104994821695,16.0,4.0,9.5,0.0,9.5,9.5,1,1,Normal
5441948,Plan 7,Estrato 4,4.013888888888889,2.218384583143815,9.0,0.0,2.0833333333333335,1.114300976696452,4.0,1.0,4.571428571428571,2.2253945610567474,9.0,2.0,4.923076923076923,2.8711652240144145,9.0,0.0,4.153846153846154,1.8187062180825984,7.0,2.0,MES -6,MES -1,6,2,4.32258064516129,2.1610495773476424,9.0,0.0,2.5,0.0,2.5,2.5,1,1,Fraude
5764623,Plan 204,Estrato 5,18.305555555555557,5.386859378919592,24.0,0.0,11.5,9.375499986667378,21.0,0.0,20.0,2.70801280154532,24.0,16.0,18.923076923076923,2.2898885875932358,22.0,16.0,19.76923076923077,3.6091052943411093,24.0,12.0,MES -3,MES -1,3,2,19.38235294117647,3.0001441718529316,24.0,12.0,0.0,0.0,0.0,0.0,2,0,Normal
5405753,Plan 204,Estrato 5,1.75,0.806225774829855,3.0,0.0,0.3333333333333333,0.816496580927726,2.0,0.0,1.5714285714285714,0.7867957924694432,2.0,0.0,1.9230769230769231,0.2773500981126146,2.0,1.0,2.230769230769231,0.4385290096535146,3.0,2.0,MES -24,MES -1,24,2,2.230769230769231,0.4213250442347432,3.0,2.0,2.0,0.0,2.0,2.0,5,0,Normal
5592021,Plan 204,Estrato 3,36.42055555555555,59.00981409632248,151.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.85692307692307,55.81997602182325,151.0,0.0,MES -28,MES -1,28,1,124.66666666666667,36.2763433781423,151.0,26.0,0.0,0.0,0.0,0.0,25,4,Fraude
4999501,Plan 204,Estrato 3,6.259166666666667,1.0694574726066883,8.0,3.0,5.388333333333333,1.3567669905575779,7.0,3.0,5.714285714285714,1.2535663410560172,8.0,4.0,6.3076923076923075,0.7510676161988107,7.0,5.0,6.769230769230769,0.7250110520819841,8.0,6.0,MES -3,MES -1,3,3,6.382352941176471,0.9079617082607724,8.0,4.0,5.33,0.0,5.33,5.33,0,1,Normal
4937221,Plan 123,Estrato -1,12.805,8.468487636948103,33.0,2.0,23.738333333333333,1.1482929359125518,25.73,22.33,19.87142857142857,7.05514098269583,33.0,12.0,10.896153846153847,7.231909082279657,31.0,4.0,6.274615384615384,2.646767258955143,12.0,2.0,MES -10,MES -7,4,3,9.74888888888889,7.223492196034605,33.0,2.0,23.347142857142853,1.363825651673727,25.73,21.0,0,13,Fraude
5379780,Plan 204,Estrato 2,18.629444444444445,8.834109849067806,38.0,8.0,26.44333333333333,8.831492890030919,38.0,12.0,22.665714285714284,6.289321259465278,34.0,16.0,20.307692307692307,7.9517777402772785,32.0,8.0,12.153846153846153,6.02558647002035,30.0,8.0,MES -33,MES -28,6,1,11.5,2.958039891549808,16.0,8.0,21.095,8.258119164970747,38.0,8.0,0,1,Normal
4671345,Plan 204,Estrato 2,25.25,6.124307541032118,38.0,17.0,21.666666666666668,3.07679486912382,27.0,18.0,29.0,8.445906306213285,38.0,17.0,28.76923076923077,5.717718748968656,35.0,19.0,21.384615384615383,1.5566235649883127,24.0,19.0,MES -7,MES -3,5,1,25.966666666666665,6.252910433461276,38.0,17.0,23.0,2.8284271247461903,27.0,21.0,0,0,Fraude
5402890,Plan 123,Estrato -1,8.8425,4.851791642564336,18.0,1.0,11.666666666666666,3.983298465677241,16.0,5.0,3.7142857142857144,2.690370836538197,9.0,1.0,9.076923076923077,4.462091035630762,16.0,3.0,10.256153846153845,4.621290473560999,18.0,4.0,MES -17,MES -6,12,1,10.616499999999998,4.089788839292318,18.0,4.0,11.666666666666666,3.636237371545238,16.0,5.0,0,1,Normal
5520014,Plan 123,Estrato -1,1951.2222222222222,658.645281125741,2820.0,240.0,837.0,588.1693633639889,1605.0,240.0,1942.857142857143,541.8608150227722,2637.0,1253.0,2469.076923076923,247.92319426872965,2820.0,2050.0,1944.6153846153845,239.92760660302602,2386.0,1522.0,MES -8,MES -1,8,1,2201.0344827586205,365.88602736075603,2820.0,1522.0,266.0,0.0,266.0,266.0,0,0,Normal
5395152,Plan 123,Estrato -1,34.98416666666666,13.052935821930197,66.0,17.0,52.599999999999994,7.334709264858424,66.0,45.0,38.97571428571428,10.417011499054254,54.0,29.83,37.14076923076923,11.255188774915077,52.0,17.0,24.23076923076923,6.043644680624517,43.0,20.0,sin caida,sin caida,0,0,Sin Caida,Sin Caida,Sin Caida,Sin Caida,Sin Caida,Sin Caida,Sin Caida,Sin Caida,0,4,Normal
5455688,Plan 123,Estrato -1,121.18527777777778,75.42700029966953,325.0,1.0,53.666666666666664,27.412892344053493,77.0,1.0,77.0,9.018499505645789,85.0,59.0,92.43615384615386,27.682358864585442,157.0,57.0,197.84615384615384,71.45026959809897,325.0,93.0,MES -28,MES -1,28,1,237.0,41.875476780038646,325.0,172.0,1.0,0.0,1.0,1.0,0,1,Fraude
5624620,Plan 123,Estrato -1,18.189722222222223,17.126963618160044,61.0,0.0,6.388333333333333,3.756702898376004,12.0,2.0,8.595714285714285,9.17609912970077,28.0,3.0,10.563846153846153,6.50804571083816,19.0,0.0,34.38461538461539,17.87241105511724,61.0,12.0,MES -28,MES -1,28,1,40.888888888888886,15.278484832123638,61.0,12.0,2.33,0.0,2.33,2.33,1,3,Normal
5309200,Plan 123,Estrato -1,106.34611111111111,44.1499069261454,167.0,6.0,65.19500000000001,57.93493030978807,157.0,6.0,91.57142857142857,56.01445391699403,167.0,6.0,140.84615384615384,20.80803592303606,167.0,108.0,98.25307692307692,34.423890537584356,139.0,9.0,MES -3,MES -1,3,1,111.19,39.728114581934214,167.0,6.0,34.0,0.0,34.0,34.0,0,5,Fraude
4630411,Plan 123,Estrato -1,6.318611111111111,4.147605955093873,12.78,0.0,8.84,0.12328828005937938,9.02,8.68,9.02,0.6132699242584787,9.58,7.72,9.196153846153846,1.9782043139403742,12.78,5.69,1.6476923076923078,3.0717480198473144,11.18,0.0,MES -34,MES -25,10,1,2.3333333333333335,1.247219128924647,4.0,1.0,8.689200000000001,2.2654181424187456,12.78,0.0,4,26,Fraude
5617708,Plan 7,Estrato 4,35.48027777777778,38.90460696084434,138.0,0.0,3.3766666666666665,5.231170678410968,10.17,0.0,18.314285714285713,13.10310759214884,37.0,0.0,57.54307692307692,49.46696665193439,138.0,0.0,39.05923076923077,37.546275106313466,120.0,0.0,MES -19,MES -1,19,2,55.265,43.68499287830751,138.0,0.0,10.09,0.0,10.09,10.09,8,6,Normal
5130876,Plan 123,Estrato -1,1196.2730555555556,460.91030254622643,2635.0,430.0,943.9716666666667,395.8185806864891,1608.0,430.0,994.4285714285714,231.4316725247844,1287.0,689.0,1211.2307692307693,534.5072737026369,2635.0,513.0,1357.7692307692307,421.915898777263,2025.0,531.0,MES -19,MES -4,16,2,1435.1666666666667,476.4092836580282,2635.0,531.0,996.9575,424.37888780987913,1608.0,430.0,0,1,Fraude
5176176,Plan 123,Estrato -1,431.055,132.96205221254456,726.0,162.0,502.43666666666667,11.130799911357062,519.06,489.0,489.0,55.845023651769246,590.0,436.0,503.15384615384613,95.79043633008304,726.0,353.0,311.1815384615384,128.7375169900726,545.0,162.0,sin caida,sin caida,0,0,Sin Caida,Sin Caida,Sin Caida,Sin Caida,Sin Caida,Sin Caida,Sin Caida,Sin Caida,0,11,Normal
5365610,Plan 204,Estrato 3,15.927777777777777,6.97753993124106,32.0,2.0,6.166666666666667,3.7638632635454052,12.0,2.0,13.857142857142858,2.193062655175134,18.0,12.0,16.076923076923077,4.405707254261954,26.0,11.0,21.03076923076923,6.266230208477903,32.0,6.8,MES -21,MES -1,21,1,21.15,5.594863715945188,32.0,6.8,2.0,0.0,2.0,2.0,0,2,Normal
4572454,Plan 123,Estrato -1,2.4630555555555556,0.8289367352887137,4.0,0.0,2.1666666666666665,0.752772652709081,3.0,1.0,2.4285714285714284,0.5345224838248487,3.0,2.0,2.8461538461538463,0.6887372317211945,4.0,2.0,2.3592307692307695,1.0037966389203006,3.0,0.0,sin caida,sin caida,0,0,Sin Caida,Sin Caida,Sin Caida,Sin Caida,Sin Caida,Sin Caida,Sin Caida,Sin Caida,1,1,Fraude
5725517,Plan 204,Estrato 2,2.2222222222222223,1.3545924239123128,5.0,0.0,1.1666666666666667,0.408248290463863,2.0,1.0,1.1428571428571428,0.37796447300922725,2.0,1.0,1.6923076923076923,0.6304251719561152,2.0,0.0,3.6153846153846154,1.192927878405448,5.0,2.0,MES -27,MES -1,27,1,4.1,0.8306623862918076,5.0,3.0,1.0,0.0,1.0,1.0,1,0,Normal
5553779,Plan 123,Estrato -1,126.91194444444444,60.22115085579837,252.0,13.0,100.38833333333332,22.347725089294137,126.0,63.0,119.71428571428571,60.0908043040261,224.0,42.0,153.57692307692307,61.266704305113855,252.0,60.0,122.38461538461539,65.01735468516395,246.0,13.0,MES -15,MES -13,3,1,140.70454545454547,62.929872638103554,252.0,13.0,108.02538461538461,46.10249494589947,224.0,42.0,0,5,Normal
4949867,Plan 123,Estrato -1,26.5,6.733710503344879,45.0,16.0,20.333333333333332,2.503331114069145,23.0,16.0,20.857142857142858,1.9518001458970664,24.0,19.0,26.0,5.582711408148075,37.0,20.0,32.76923076923077,5.230580690418067,45.0,27.0,MES -20,MES -1,20,1,32.294117647058826,4.932064427354019,45.0,25.0,16.0,0.0,16.0,16.0,0,0,Fraude
5550601,Plan 123,Estrato -1,408.77777777777777,281.0946826870274,1239.0,56.0,386.6666666666667,364.82854420489997,847.0,56.0,700.2142857142857,153.04570590264234,847.0,391.5,324.8076923076923,118.1252051958603,593.0,218.0,368.11538461538464,328.0769824450603,1239.0,134.0,MES -34,MES -1,34,1,892.1666666666666,249.3626319684291,1239.0,663.5,56.0,0.0,56.0,56.0,0,2,Normal
5405867,Plan 7,Estrato 3,6.543888888888889,1.7073777350541766,11.17,4.0,7.07,2.4767720928660353,11.17,4.0,6.6899999999999995,2.4161332744697672,11.0,4.0,6.640769230769231,1.0316367378948654,8.0,5.0,6.371538461538462,1.5064961895838864,9.0,4.0,MES -5,MES -2,4,3,6.5128125,1.5159057407516305,11.0,4.0,8.585,2.585,11.17,6.0,0,5,Normal
5395166,Plan 7,Estrato 3,0.5833333333333334,0.9373214115613857,5.0,0.0,0.5,0.5477225575051661,1.0,0.0,0.42857142857142855,0.7867957924694431,2.0,0.0,0.6923076923076923,1.3774744634423888,5.0,0.0,0.46153846153846156,0.5188745216627708,1.0,0.0,MES -8,MES -4,5,3,0.6206896551724138,0.9970229168828249,5.0,0.0,0.75,0.4330127018922193,1.0,0.0,20,0,Normal
5171547,Plan 7,Estrato 4,1.3916666666666666,2.294585552369503,10.0,0.0,2.6666666666666665,3.8815804341359033,10.0,0.0,2.2857142857142856,2.2886885410853175,5.0,0.0,1.7846153846153845,2.199183997852444,6.0,0.0,0.6846153846153846,1.6449093966163981,6.0,0.0,MES -17,MES -13,5,3,0.9550000000000001,1.654709944370916,6.0,0.0,2.230769230769231,2.9392266422373536,10.0,0.0,20,3,Normal
5043349,Plan 7,Estrato 4,0.4008333333333334,0.6530866273758351,3.0,0.0,0.04666666666666667,0.09201449161228176,0.23,0.0,0.16714285714285712,0.2113223671482573,0.45,0.0,0.7692307692307693,0.9268086959962984,3.0,0.0,0.22923076923076927,0.3547642771019826,1.0,0.0,MES -19,MES -1,19,3,0.5544444444444445,0.8048479650925262,3.0,0.0,0.05,0.0,0.05,0.05,16,11,Normal
5405692,Plan 7,Estrato 4,2.7872222222222223,4.616138529185938,22.0,0.0,0.0,0.0,0.0,0.0,4.857142857142857,8.07111250961459,22.0,0.0,2.641538461538462,2.3587632569980617,8.0,0.0,2.769230769230769,4.36183917925008,14.0,0.0,MES -7,MES -1,7,4,3.344666666666667,4.795385791455041,22.0,0.0,0.0,0.0,0.0,0.0,20,1,Normal
5043388,Plan 7,Estrato 3,1.4205555555555556,2.7863062537493146,10.97,0.0,3.4949999999999997,4.796889617241573,10.97,0.0,0.5714285714285714,0.7867957924694432,2.0,0.0,1.3976923076923078,2.8082145984182247,9.0,0.0,0.7692307692307693,1.4806443503784736,4.0,0.0,MES -13,MES -3,11,3,1.17375,2.2450349152815714,9.0,0.0,6.323333333333333,4.632755359634505,10.97,0.0,22,2,Normal
5043354,Plan 7,Estrato 4,3.838055555555556,3.44924324573579,16.0,0.0,3.8333333333333335,2.0412414523193148,5.0,0.0,5.857142857142857,4.980915960897534,16.0,2.0,2.8592307692307695,1.5660803594668098,7.0,1.0,3.3846153846153846,3.8845519162116484,11.0,0.0,MES -8,MES -1,8,3,3.9024137931034484,3.6769211775637296,16.0,0.0,5.0,0.0,5.0,5.0,5,1,Normal
5787668,Plan 265,Estrato 6,376.24825,46.679157702876346,479.997,304.983,327.9885,19.750813155412107,358.974,304.983,339.417,29.644135642652827,378.0,304.983,377.8497692307692,36.47429364212976,424.998,320.985,407.7699230769231,43.77117116981134,479.997,348.012,MES -16,MES -12,5,2,404.574,36.98080640007732,479.997,341.019,336.57225,23.671315018129008,378.0,304.983,0,34,Anomalia
5452972,Plan 7,Estrato 3,30.199111111111115,38.09403140184095,97.0,0.0,1.6666666666666667,1.505545305418162,4.0,0.0,8.142857142857142,8.254868693253524,20.0,0.0,10.692307692307692,3.1194180916910175,16.0,5.0,69.70523076923077,38.9981737481681,97.0,0.0,MES -26,MES -1,26,1,81.92436363636364,26.219918338659074,97.0,0.0,0.0,0.0,0.0,0.0,5,1,Normal
5441638,Plan 489,Estrato 4,0.2777777777777778,0.7786842789919458,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3076923076923077,0.8548504142651104,3.0,0.0,0.46153846153846156,0.9674179220468453,3.0,0.0,MES -20,MES -1,20,3,0.5882352941176471,1.0323487514578966,3.0,0.0,0.0,0.0,0.0,0.0,31,0,Normal
5459820,Plan 7,Estrato 3,1.3933333333333333,2.385042677066507,10.58,0.0,3.6933333333333334,4.407728061787236,10.58,0.0,0.5714285714285714,1.133893419027682,3.0,0.0,1.2307692307692308,1.589226549501683,4.0,0.0,0.8461538461538461,1.573009527739414,5.0,0.0,MES -9,MES -4,6,4,0.9642857142857143,1.4995747696583583,5.0,0.0,5.54,3.7489398501443048,10.58,0.0,22,3,Normal
5423130,Plan 7,Estrato 3,34.451388888888886,28.687008324105555,71.0,0.0,42.725,23.24123211019588,71.0,0.0,61.82285714285714,4.508712729393,71.0,56.0,51.105384615384615,21.99370880327092,68.0,11.24,2.335384615384615,2.948540925567015,11.24,0.0,sin caida,sin caida,0,0,Sin Caida,Sin Caida,Sin Caida,Sin Caida,Sin Caida,Sin Caida,Sin Caida,Sin Caida,5,14,Normal
5119804,Plan 7,Estrato 3,7.259444444444445,3.650653909678918,17.0,0.0,4.445,2.802168802909632,10.0,3.0,7.571428571428571,2.5071326821120348,10.0,3.0,7.6923076923076925,3.092588327615327,12.0,2.0,7.359230769230769,4.767697665083329,17.0,0.0,MES -4,MES -1,4,4,7.596060606060607,3.566359606771554,17.0,0.0,4.67,0.0,4.67,4.67,1,2,Normal
5043370,Plan 7,Estrato 3,1.0044444444444443,1.9568552679446014,11.0,0.0,0.3333333333333333,0.816496580927726,2.0,0.0,1.0,1.1547005383792515,3.0,0.0,0.5384615384615384,0.6602252917735248,2.0,0.0,1.6276923076923078,3.0125242844004703,11.0,0.0,MES -4,MES -1,4,3,1.0957575757575757,1.9903022921048348,11.0,0.0,0.0,0.0,0.0,0.0,19,1,Normal
5184179,Plan 7,Estrato 2,12.391111111111112,5.030715244676037,23.0,1.0,15.906666666666666,0.4290765277507807,16.35,15.22,16.332857142857144,4.027682188247207,23.0,12.0,13.587692307692306,6.096634527680216,23.0,1.0,9.051538461538462,3.6796101382117605,18.67,3.0,MES -33,MES -30,4,1,8.5,1.5,10.0,6.0,13.402666666666669,4.719696270830243,23.0,1.0,0,11,Normal
5423136,Plan 7,Estrato 2,9.558333333333334,5.840529574814745,24.8,0.0,10.706666666666665,0.11621818561080126,10.92,10.58,10.564285714285715,0.2895892000090897,11.0,10.23,10.229999999999999,7.127807049389968,24.8,0.0,9.163076923076924,8.143478356549476,24.8,0.0,sin caida,sin caida,0,0,Sin Caida,Sin Caida,Sin Caida,Sin Caida,Sin Caida,Sin Caida,Sin Caida,Sin Caida,5,26,Normal
5348900,Plan 7,Estrato 4,20.505555555555556,24.14496829503518,97.0,0.0,18.833333333333332,19.12502723309608,48.0,0.0,18.857142857142858,11.739230119966292,29.0,2.0,16.605384615384615,27.59689675047559,97.0,0.0,23.717692307692307,27.502936859496224,72.16,0.0,MES -13,MES -3,11,2,20.633333333333333,27.427827059798634,97.0,0.0,34.666666666666664,9.977753031397176,48.0,24.0,8,4,Normal
5515354,Plan 7,Estrato 2,6.188888888888888,6.602069709147613,22.0,0.0,12.049999999999999,6.212500301810858,17.0,0.0,7.071428571428571,7.629048495872927,19.0,0.0,4.461538461538462,3.9919791377081912,13.0,0.0,5.769230769230769,7.747621636711554,22.0,0.0,MES -12,MES -10,3,3,4.8,5.858327406350724,22.0,0.0,10.280000000000001,6.431615660158807,19.0,0.0,8,5,Normal
5119768,Plan 7,Estrato 5,12.212499999999999,10.812418620668154,41.0,0.0,18.013333333333332,8.894973112194702,22.96,0.0,15.582857142857142,11.16746272926504,27.67,0.0,11.731538461538461,12.81003242654876,41.0,0.0,7.22076923076923,7.52619144669518,23.99,0.0,MES -6,MES -4,3,4,11.369677419354838,10.697559710836368,41.0,0.0,16.837500000000002,9.727030315055053,22.96,0.0,8,13,Normal
5113246,Plan 7,Estrato 3,0.42138888888888887,0.9355888986630759,4.0,0.0,1.0,1.0954451150103321,2.0,0.0,0.0,0.0,0.0,0.0,0.32076923076923075,0.7467313387743226,2.0,0.0,0.38461538461538464,1.12089707663561,4.0,0.0,MES -16,MES -5,12,3,0.43666666666666665,1.000587129226937,4.0,0.0,1.2,0.9797958971132713,2.0,0.0,28,1,Normal
5405793,Plan 7,Estrato 3,5.797777777777779,2.939056321932614,10.89,0.0,7.146666666666667,3.6963206931578143,10.62,0.0,7.001428571428571,1.374523293987514,10.0,6.16,6.140769230769231,0.21262100627099925,6.67,5.67,4.294615384615385,3.7834191224883154,10.89,0.0,sin caida,sin caida,0,0,Sin Caida,Sin Caida,Sin Caida,Sin Caida,Sin Caida,Sin Caida,Sin Caida,Sin Caida,3,30,Normal
5501531,Plan 7,Estrato 3,2.0166666666666666,1.9932027350114545,6.0,0.0,3.1666666666666665,1.9407902170679516,5.0,0.0,3.4285714285714284,2.225394561056747,6.0,0.0,1.353846153846154,1.4897513129240645,4.0,0.0,1.5384615384615385,1.9414506867883021,5.0,0.0,MES -18,MES -14,5,1,1.4473684210526316,1.7539034424159612,5.0,0.0,3.0785714285714287,1.9369263469397557,6.0,0.0,13,2,Normal
5179644,Plan 7,Estrato 3,1.8888888888888888,2.561001788115377,12.0,0.0,0.8333333333333334,0.752772652709081,2.0,0.0,2.4285714285714284,4.3149794459588815,12.0,0.0,2.3846153846153846,2.433737233777904,6.0,0.0,1.3846153846153846,1.660244035197915,5.0,0.0,MES -7,MES -1,7,4,2.1,2.7,12.0,0.0,0.0,0.0,0.0,0.0,15,0,Normal
5455727,Plan 7,Estrato 3,4.6066666666666665,5.85614061111436,26.0,0.0,3.766666666666667,4.427941583474952,9.0,0.0,6.371428571428572,7.725653000602234,20.0,0.0,6.6923076923076925,8.158682648816692,26.0,0.0,3.0492307692307694,2.9005960925829872,9.0,0.0,MES -9,MES -4,6,1,5.115714285714286,6.118876197339455,26.0,0.0,5.65,3.7239092362730863,9.0,0.0,11,7,Normal
5354344,Plan 7,Estrato 5,1.643611111111111,1.0823312214917729,6.0,0.0,1.1866666666666665,0.005163977794943227,1.19,1.18,1.1757142857142857,0.05769377287516762,1.26,1.08,1.583076923076923,0.950292802380619,4.0,0.0,2.1153846153846154,1.4455945454184551,6.0,0.0,MES -18,MES -1,18,3,2.026315789473684,1.342363236300721,6.0,0.0,1.19,0.0,1.19,1.19,2,14,Normal
5354263,Plan 265,Estrato 3,60.67138888888889,26.24286723803281,146.0,0.0,96.07333333333332,25.57162307454626,146.0,75.94,57.357142857142854,43.48440514110996,146.0,0.0,45.46692307692308,7.287524024677821,55.0,29.46,66.13923076923076,21.21368287275081,94.0,10.0,MES -27,MES -7,21,1,69.0,22.24859546128699,94.0,10.0,82.34857142857142,39.966130814039246,146.0,0.0,1,14,Normal
5089015,Plan 265,Estrato 5,58.014166666666675,13.61449108119727,76.998,0.0,40.25,22.494137049462466,63.0,0.0,57.714,8.261471297535325,70.002,43.998,60.69230769230769,6.587496127571479,73.998,49.998,62.61599999999999,9.097119983819054,76.998,52.002,MES -3,MES -1,3,1,60.14735294117647,9.003891063712246,76.998,33.0,43.5,0.0,43.5,43.5,1,22,Normal
4614981,Plan 7,Estrato 4,1.4927777777777775,3.559529351803298,11.47,0.0,7.456666666666666,5.78047287569682,11.47,0.0,0.0,0.0,0.0,0.0,0.38461538461538464,0.9607689228305226,3.0,0.0,0.5384615384615384,1.1266014242982163,3.0,0.0,MES -20,MES -5,16,2,0.5294117647058824,1.0356951095093534,3.0,0.0,8.947999999999999,4.479890177225331,11.47,0.0,28,4,Fraude
5089003,Plan 7,Estrato 5,0.8447222222222223,1.3988862633458725,4.1,0.0,0.25,0.4183300132670378,1.0,0.0,0.07285714285714286,0.12841524905740823,0.31,0.0,0.34769230769230763,0.5809066741762949,2.0,0.0,1.860769230769231,1.8765192135905135,4.1,0.0,MES -27,MES -1,27,1,2.419,1.6956500228525933,4.1,0.0,0.0,0.0,0.0,0.0,20,10,Normal
5043412,Plan 7,Estrato 6,6.189722222222223,6.044621924185929,27.0,0.0,5.305,4.174464037454389,11.0,0.0,13.285714285714286,8.994707438530833,27.0,0.0,5.628461538461538,4.142406398366868,15.0,0.0,3.9099999999999997,2.9238045990341646,8.0,0.0,sin caida,sin caida,0,0,Sin Caida,Sin Caida,Sin Caida,Sin Caida,Sin Caida,Sin Caida,Sin Caida,Sin Caida,7,3,Normal
5576181,Plan 7,Estrato 6,25.444444444444443,16.610572269223933,63.0,0.0,0.0,0.0,0.0,0.0,25.857142857142858,23.00310538042325,61.0,0.0,33.92307692307692,12.106895682912407,63.0,20.0,27.46153846153846,8.342815118565442,39.0,13.0,MES -8,MES -1,8,1,31.586206896551722,11.78987654984742,63.0,13.0,0.0,0.0,0.0,0.0,7,0,Normal
5043391,Plan 7,Estrato 6,58.57194444444443,77.07355057974334,269.0,0.0,14.105000000000002,7.318892675808274,20.41,0.0,6.478571428571429,5.252400811601708,13.57,0.0,36.00615384615384,66.66509013200006,181.0,0.0,130.90384615384616,74.96555659528599,269.0,36.0,MES -22,MES -1,22,1,130.91666666666666,69.49246104594528,269.0,36.0,16.37,0.0,16.37,16.37,5,14,Normal
5721096,Plan 265,Estrato 4,231.4375,123.02982221222392,367.02,0.0,23.4075,30.552003166731964,72.72,0.0,128.89285714285717,133.43569362109548,333.0,0.0,292.53807692307686,15.512678220633696,333.0,262.98,315.46730769230766,26.18893386013965,367.02,274.995,MES -11,MES -1,11,1,298.2323076923077,40.56159177555614,367.02,131.985,20.205,0.0,20.205,20.205,3,30,Anomalia
5043353,Plan 7,Estrato 5,5.254722222222223,6.667732742142182,34.0,0.0,3.5,2.949576240750525,7.0,0.0,4.571428571428571,4.577377082170635,10.0,0.0,7.166923076923077,9.671033540609285,34.0,0.0,4.230769230769231,4.493585171364585,12.0,0.0,MES -6,MES -3,4,2,5.42483870967742,7.0041319007899085,34.0,0.0,4.333333333333333,3.0912061651652345,7.0,0.0,12,1,Normal
5405871,Plan 7,Estrato 5,2.8980555555555556,6.9248924981627775,36.0,0.0,0.0,0.0,0.0,0.0,1.0,1.7320508075688772,4.0,0.0,2.7946153846153843,2.9891543268529297,7.0,0.0,4.6923076923076925,11.033166781607592,36.0,0.0,MES -9,MES -1,9,3,3.7260714285714287,7.540386187194977,36.0,0.0,0.0,0.0,0.0,0.0,23,1,Normal
5720017,Plan 7,Estrato 3,3.357222222222222,3.535506115404624,12.0,0.0,3.0316666666666663,4.696638869092094,9.1,0.0,3.7142857142857144,3.8606685826112948,11.0,0.0,4.230769230769231,3.3454906504588666,12.0,0.0,2.5900000000000003,3.0221901550586345,9.0,0.0,MES -7,MES -3,5,3,3.4223333333333334,3.2986761822821524,12.0,0.0,6.063333333333333,4.28742606026299,9.1,0.0,12,3,Anomalia
5043376,Plan 7,Estrato 3,1.1608333333333334,2.673683788333991,11.28,0.0,5.111666666666666,4.970229035634743,11.28,0.0,0.3985714285714286,0.44722956712888035,1.0,0.0,0.3630769230769231,0.615580818081382,2.0,0.0,0.38461538461538464,0.869718492622904,3.0,0.0,MES -12,MES -9,4,3,0.3488,0.727171616607799,3.0,0.0,3.6300000000000003,4.264825123417528,11.28,0.0,21,7,Normal
5171558,Plan 7,Estrato 3,1.4580555555555554,2.9579663085538486,11.28,0.0,7.261666666666667,3.3486320590155416,11.28,3.57,2.04,4.105021315413599,11.28,0.0,0.30153846153846153,0.4211659639984804,1.0,0.0,0.15384615384615385,0.5547001962252291,2.0,0.0,MES -14,MES -12,3,4,0.24043478260869566,0.50341855919969,2.0,0.0,3.8808333333333334,4.028307043770234,11.28,0.0,20,8,Normal
